TweetID,Text
1.46854e+18,"@Gidon_Barak @BBCNews Or, BBC, stop demonising Jews for being attacked by Arabs, okay? What should you do? Inquire of @pritipatel how the police investigation into the thugs who threatened Jewish children is going?"
1.46575e+18,Israel commemorates expulsion of Jews from Arab lands https://t.co/XuThjexdcA https://t.co/wjqRGlSIuN
1.4422e+18,"Although all fourteen imams are all like a lifeboat, Imam Hussain's ship is vaster. Parts of its glory appears in the Arbaeen in which Shia, Sunnis, Jews and Christians all participate.
#Arbaeen2021 https://t.co/K9nlY9nsVE"
1.46504e+18,"Tonight Jews worldwide celebrate Hannukah, when the Maccabees in 2nd Century BCE resisted persecution and renewed Jewish sovereignty over Israel, Jerusalem and the Temple. In 1922, Jewish aboriginal rights to the land were enshrined in international law by the League of Nations."
1.44407e+18,"At last @bristoluni. The statement makes interesting reading: the words Jews, antisemitism, anti-Jewish racism do not appear. You wouldn't know what the issue is here, which makes it very different from other institutional ""we must do better"" statements. https://t.co/SxBg1VMXkC"
1.47558e+18,Antisemitism isn't just a problem for Jews. It's a problem for ALL of us. Where antisemitism exists so does hate and discrimination of all kinds. This is reprehensible and not what our diverse community is about. These actions must be condemned by all. @NYPDHateCrimes
1.47194e+18,"Apparently ""American Jews"" is trending because of a complaint that we do not have sufficient dual loyalty. The fun thing about antisemitism is that self-contradictory accusations are par for the course."
1.45848e+18,"An emotional yet fitting tribute to the Austrian Jews murdered during the Holocaust. The Wall of Names was inaugurated on the 83rd anniversary of #Kristallnacht in Vienna. It includes all 64,440 Jews murdered by the Nazis.

May the victims' memories be a blessing always.??? https://t.co/rjUKecFYyd"
1.43661e+18,"Jews and Hindus are threat to the world but Taliban "" Oh just country boys"" so West left them incharge of Afghanistan. #DismantlingGlobalHindutva"
1.47548e+18,"@beetlewingss @_uRocketquinn @oofouchoww According to Wikipedia he identifies as Jewish! I think that's how the Orthodox jews do it tho, with secular jews if you have one jewish parent and identify as Jewish, you're Jewish"
1.43476e+18,"#???_??_???_????_????
Congratulations to the entire Afghan nation on this victory of Panjshir on 6th Sep. 2021. Now, it has been completely conquered. Panjshir was a major intelligence center for India, France and the Jews, now all of whom terrorists and evil enemies are failed. https://t.co/ipEwOvmGyK"
1.46641e+18,RT @TheCorollary: Shorter Politico why did jews in 1930 Germany not reach out to Der St rmer to get their message across better?????
1.46267e+18,"The Palestinian killer was a Hamas Islamist religious fanatic, an imam who preached hatred against Christians and Jews in schools and mosques. The Jewish victim had just been to say his prayers at Judaism s holiest site. Dark and Light."
1.47363e+18,@NJEAccountant @nicolejames You know something.. we jews believe Jesus was born... go figure..
1.45114e+18,@hmslion2 @PhilJenkins86 @RedfieldWilton Starmer seems to have suspended or expelled more Jews than every other Labour leader put together so there is that.
1.45299e+18,@UnSpokenTruthz @tariqnasheed Notice how fast Asian people got a bill passed. Notice how much money they gave Afghans. Notice how Jews still get benefits from their suffering. Notice how the Alphabet ?????? people got more pull in the world than Black people because of their united front right or wrong.
1.43334e+18,Most leftwing antisemitism arises from a clash between that left and a completely made up version of who the Jews are that exists only in their minds. I have no idea who these supposed Jews are that are just a religion and have no connection to Israel or zionism.
1.45042e+18,"The system is to call Jews they don't like 'Israelis' &amp; Jews they do like 'Jews'. Thus they claim they are not antisemitic as they like Tony Greenstein, JVL, Norman &amp; Noam but hate Israelis, namely all British Jews who oppose antisemitism."
1.47497e+18,"RT @jtrain56: Merry Christmas to eggnog or as Jews call it,  alcoholic laxative. "
1.47259e+18,"Study World War II history.  This move has ominous undertones. They called de-lousing when the Jews stepped into the gas chamber.  New Yorkers call it unvaccinated. It isn t funny.

This legislation can be justification for standing your ground. Defend yourself and your family."
1.44656e+18,"@Narek65220110 @Fionn_Grunspan Shouldn't have created some puppet state and sent 18yr olds to war to die,not our problem war happened because of you,Israel Is our friend and ally,even brother as Mountain Jews lived with us for centuries,also we had a jewish national hero during I Karabakh War,Albert Aqarunov"
1.44595e+18,"It is easier to repeat lies about how 7.5 million Jews in tiny #Israel endanger 1.8 BILLION Muslims 
Than do the math or look at a map and realize how stupid that claim is.

#WeirdFacts https://t.co/YTYFsBvuNN"
1.45213e+18,"Dear 'From our Correspondent' @BBCRadio4 . You said that 'more than 20,000 Jews' were deported from France to concentration camps. In fact more than 75,000 were deported to the camps, where about 72,500 were murdered. Please could you find a way of correcting this."
1.46341e+18,"23 November 1943 | A transport of 1,200 Jews deported from Drancy in German-occupied #France arrived at #Auschwitz. SS doctors selected 241 men &amp; 45 women to be registered. The remaining 914 were murdered immediately in gas chambers. 

9-years-old Francis Levin was among them. https://t.co/1RfawNiDEm"
1.45837e+18,Half of Britons do not know 6m Jews were murdered in Holocaust https://t.co/GTYlPop9Rq
1.44396e+18,"Lunatics who don't get that the Nazis purposefully made Jews wear stars to treat them differently, to castigate them, separate them, and ultimately kill them by the millions.

Masks are to keep people safe.

Anyone equating the two are sociopaths &amp; bigots. https://t.co/Dt6f2yciia"
1.45015e+18,"@DanStreetmenti2 @of_dalston @Kokothecat2 @AsaWinstanley No no no thats you and your Zionist friends I showed you 2 vids from Jewish people, one an 86yr old lady and the late great david Graeber, what did you call them??? TOKEN JEWS you hypocritical racist. TOKEN JEWS BECQUSE THEY DONT SUPPORT ZIONISM"
1.44968e+18,@ananavarro This is the same bloke that said ...If Israel did not exist America wud need to create it! IE Steal Palestine from the Palestinians..gift it to European Jews and ARM those Jews to allow them to annihilate the true owners of Palestine
1.47173e+18,"Dear @Keir_Starmer,

What does it feel like to have expelled more Jews than every previous Labour leader in history combined?

#LabourAntiSemitism

@UKLabour"
1.43466e+18," Judeo-Christian  isn t a thing. It a) positions Jews &amp; Christians against Muslims, is Islamophobic b) elides Christian oppression &amp; murder of Jews over more than 1000 years &amp; c) ignores Jewish civilization worldwide &amp; facts of  key Jewish developments in Middle East &amp; N Africa."
1.45751e+18,"@EndonozMrs Niem ller~

First they came for the socialists, and I did not speak out because I was not a socialist.
Then they came for the trade unionists, and I did not speak out  because I was not a trade unionist.
Then they came for the Jews, and I did not speak out because I was not a Jew"
1.47466e+18,"@InamGhani Kids?...Even they killed our kids and babies in The Palestine few months ago. We will never forget Israel's misconduct.we can cooperate with christian community but not with the Jews At any given price and cost.
#Palestine_kids_and_Babies."
1.45596e+18,"Palestinians might have driven out their Christians - but they want Christian tourists. (Not Jews, though.) https://t.co/IUIXzTy1bg"
1.46546e+18,"@benny653b @gabeyousofunny @m7mdkurd Where do arabs come from? Where did the Ottoman come from? Here comes the tough one Benny..... Where do JEWS come from?

The other two are colonialist invaders and the last group is indigenous. So, yeah, unlike you I DO know what colonialism is"
1.46209e+18,"Academia is so anti-Jewish that I have been warned off doing a PhD by high profile Jewish academics. 

Jews are unable to continue our education because of institutionalised racism."
1.45998e+18,@amatuernerd @TheNatGol @PoliticsForAlI I didn t compare myself because I am vaccinated.  But I see parallels between how Jews were treated and how the unvaccinated are treated today.  You disrespect the memory of those who died in the holocaust by failing to recognise how it is starting all over again.
1.46663e+18,"@SirajAHashmi There s an old saying,  two Jews, three opinions.  https://t.co/f9hKKLdMS6"
1.45658e+18,"@kenma933 It s our oral traditions being codified into writing + plus the legal rulings of the Sanhedrin + plus Jews arguing over any topic imaginable over the course of 2,000 years. That thing is THICC."
1.44723e+18,@IsraelinIreland @mishtal Jews have been battling anti semitism in Ireland since their first synagogue was established in 1660 and they began *helpimg* the desperately poor locals by moneylending at what I'm guessing were not very competitive rates of interest. https://t.co/zI4MlwrUdG
1.45297e+18,"One of the reasons why the Philippines is an OPEN COUNTRY is because President Manuel Luis Molina Quezon implemented the ""open door"" policy to saved 1,300 Jews from the horrible Holocaust in Germany.

#PureDoctrinesOfChrist
#BiblicalDoctrinesDay12"
1.46112e+18,"""Settler-colonial,"" ""apartheid,"" etc. It's the usual projection onto Jews the crimes committed against them an ancient form of antisemitism and what today they call ""gaslighting."""
1.44007e+18,"20 September 1942 | A transport of Jews from #Westerbork arrived at #Auschwitz. Some 200 men had been chosen for labor camps. After the selection in the camp, 101 men &amp; 111 women were registered. 

Some 650 ppl were murdered in gas chambers, incl. 3.5 y/o Carla Betty van Baren. https://t.co/8LaaHQvWd4"
1.47203e+18,"RT @LoganLevkoff: Trump is not an ally to Jews. 
Trump is not an ally to Jews. 
Trump is not an ally to Jews."
1.47149e+18,"@LibyaLiberty 500 years later, Spain is inviting descendants of Jews expelled by the Inquisition to come back.
If Spain can learn, so can the US?"
1.43666e+18,"Joseph Goebbels Feb 10 1933   For one day our patience will reach its end and the Jews' insolent lying mouths will be shut for them 

Adolf Hitler Sep 26 1938   that with regard to the problem of the Sudeten Germans my patience is now at an end 

Joseph Biden Sep 9 2021:"
1.47247e+18,"??????????????: Roman Abramovich gains EU citizenship via Portuguese passport: Billionaire owner of Chelsea qualifies under Portugal s naturalisation scheme for descendants of Sephardic Jews

The billionaire oligarch Roman Abramovich has      VIA @GdnPolitics - @BHheadlines "
1.43619e+18,@LeahEloise2 @BeBraveMyLoves @maxashermiller @chick_in_kiev @briebriejoy Many Jews hate Leftist-Fascism (even tho is a misnomer). Authoritarianism. Or Islamo-fascism.
1.47198e+18,"The Romans built buildings, and the Romans and the buildings are both gone.

The Jews wrote a book, and they are still here, and so is the book.

So it turns out that words may well last longer than stone, and have more impact than whole empires."
1.43794e+18,"Jews under all circumstances did everything they can to observe the day of #YomKippur.

Below: a handwritten condensed #YomKippur prayers written by a prisoner of the Saint Cyprien internment camp in #France in 1940 https://t.co/SeB3tL2jz9"
1.45752e+18,"@BlueGreenberg @AdrienWolf13 @dlsmith0817 @Dec_Judea @aflanamabadi @mabosisc @sleepyhead513 @Abel_Balb0 @FredYosemite @PPioer @Scripteladora @M0sstr00per @MehrMiriam @Love4Al02036737 @Stephen46723144 @gomiriam63 @mrpeabody @nadness13 @AClosethecamps @IQ15991967 @swepal1 @IILeahll @PaytoslayOm @Bobby6172 @ellyngail @AntiZionistB @KevanKerby @P3ng1z @MattScottMusic @doobydoobydo2 @IngloriousBhere @Sunbeam110 @docbegel @retiredjudean @NKippur @folktayl @LavBaalDevarim @Wildflower1948 @realHasdaiC @RavShlomoYarhi @emmettimanu @luketebbs @BadriDawud @RosieVegGdn @SamuelLasker @MarkRPellegrino @HebMacMan @fishynobi @kokokranch18 The historical record is limited, patchy and not continuous.

The region is home to a diverse population of which Jews were an insignificant minority."
1.46516e+18,Found a guy on here claiming that the Jews did 9/11...almost quaint. Happy Hanukkah everyone!
1.46141e+18,@RaceMixer1488 I m not the ignorant one.  You re paranoid.  Truth -) Jews and Israel want the US thriving as a capitalist meritocracy with people following the law like everyone else does and wants us all living in peace.  Jews and Israel overwhelmingly love the US and what made it great.
1.44141e+18,RT @TheBabylonBee: Ilhan Omar: 'Antisemitism Wouldn't Be A Problem If We Got Rid Of All The Jews' https://t.co/b9ynMepDaa
1.47202e+18,"Once again, Trump gets it wrong. What he doesn't understand is that American Jews despise him - and all he stands for in the @GOP - because he's a depraved bigot who continues to attack our democracy &amp; his policies are antithetical our values. This has nothing to do with Israel."
1.44491e+18,@Colan75846833 @beingrealmac @politstrip Said the nazis while they escorted the Jews to the train
1.45477e+18,Amazing film on the Jews of Ethiopia - time to read the autobiography of Lord David Alliance @LibDemLords https://t.co/dLTBmMO2yG
1.43485e+18,"Today in the year 1941
All jews in German occupied territories
Are obliged to wear a yellow badge.
Nazis! Just so you know
I don't like you either"
1.44509e+18,"@jyiannako It is not true. There were always Jews in Israel. There was never a SINGLE period of history in the last 3,500 years without Jews here. Wash your mouth before you vomit your pre made narrative. Jews in Israel is decolonization. https://t.co/c6yCFER4c5"
1.45009e+18,"18 October 1942 | A transport of 1,710 Jews deported from the Westerbork camp in the German-occupied Netherlands arrived at #Auschwitz. 
SS doctors during the selection sent 116 women to the camp. The remaining 1,594 people were murdered in gas chambers."
1.45756e+18,"Love this. Israeli Arabs and Jews meet regularly to bridge the Arabic-Hebrew gap, and create lasting friendships along the way. h/t @Reuters https://t.co/xFhLY3Yy40"
1.4512e+18,"To all you western #Israel-haters:
Daily Arabs tell of their dream to kill all Jews &amp; World yawns. Maybe that's why we don't care for your criticism? https://t.co/aI71uqtvLz"
1.45782e+18,"The Nazis banned Jews from praying at their synagogue on the Sabbath.

Hindu nationalists are banning Muslims from praying at their mosque on Namaz."
1.44624e+18,"Jews are depicted as people without any moral values, moneylenders and exploiters. The publication of the work does not raise any objections. Circulation 30 176 copy. #TwitterPurge"
1.46063e+18,@TomJChicago I pray that Bannon s prison guard and cellmate are both very religious practicing Jews! ??
1.47081e+18,@MsMogator @auschwitzxhibit Prisoners were mostly Jews. They were imprisoned for being Jewish
1.46482e+18,"RT @Fionn_Grunspan: Apparently, Jews forced into not having food is not  extreme evil  https://t.co/Xgh1xaOrFQ"
1.47689e+18,"Things @Baddiel has lied about:

1. A survey that showed 29% of Lab members believe the world is run by Jews
2. A leaflet distributed at a Lab Conference about the Holocaust that doesn't mention Jews
3. That #ItWasAScam blames Jews for election defeats.

Quite a CV there, David."
1.46802e+18,My father &amp; his family of 10 moved to Jerusalem in 1935 from Iran for hopes of a better life as Jews. My grandfather bought a home in the old city &amp; by 1940  had to leave due to the constant attacks by the Arabs. Read that again...this was pre Israel's establishment. A thread ??
1.46216e+18,@Wizarab10 @Sunday_Akinjide Christianity is 100% against polygamy. Stop capping. When asked about divorce in Matthew chapter 10. Jesus went into detail elaborating why God was permissive about marriage towards the Jews but made it clear that God's design is for one man and one wife.
1.45441e+18,"Igbos that call themselves Jews are miseducated. Jews have debunked this stupid thing these guys are saying. 

It s mental slavery that will make you want to be everyone else but yourself."
1.44564e+18,"@ElderLaFollette @PSchlinger @GOP Far left, they dissolved the right wing.
The Nazi Socialist came from the teachings of Marxism but instead of just a social class as Marx considered the Jews as capitalists so did Hitler, however he brought about it in a Nationalistic way, He also targeted the jews."
1.45698e+18,"@RyanHil98488904 @WHULeo_ @FootballlForAll You are aware of the history of the Jewish people? Go on, give me an example of how Christians have encountered anything NEAR what Jews have over the past century, let alone the previous 2 millennia. Judaism is NOT  just personal opinion  it s an entire way of life &amp; culture ???????"
1.47139e+18,".@HRW turns a blind eye to witness testimonies and evidence of the widespread Arab attacks against Jews. Meanwhile, the organization leans on doubtful Arabic-language sources, including a propaganda account linked to pro-Iranian militias in Iraq. https://t.co/X4wwBPrsE1"
1.47256e+18,"Can I assume you mean everyone except the people throwing crowd control barriers at police, comparing themselves to Jews in Nazi Germany, inciting arson, and shrieking antisemitic conspiracies about the Rothschilds?"
1.46787e+18,"@PaulSteveSamuel I did not call Australia's concentration camp 'death camps'.  They are concentrated in camps.  They are being herded against their will and denied God given religious rights.

It offends you?  Or does an armed citizen offend you? Nazis also disarmed the Jews prior to herding them"
1.47187e+18,"New quotes from Trump to @BarakRavid: Most US Jews don't love Israel. Exclusive for Unholy podcast 
 @Freedland https://t.co/Hv4joYkbCN"
1.46209e+18,"I don't even know what to say at this point. Because, of course, before Israel existed, Jews were totally accepted and not at all persecuted &amp; exterminated... ??

Antizionism is antisemitism dressed up in yet another excuse hating &amp; blaming Jews for their own oppression. https://t.co/IB3VvEDMii"
1.44202e+18,"Appropriate, in a way. The Nazis too hated Jews. The Nazis too portrayed themselves as the victims of the Jews. The Nazis too were on the socialist Left, as their name itself conveys"
1.46e+18,"Heinrich Himmler, Head of the Nazi SS, orders that gypsies in German territory ""are to be treated on the same level as Jews""- exterminated in death camps. https://t.co/ZHuV8aLG8q"
1.44244e+18,@inthejungle319 @LinoSnarf @Sobiaah23475954 @Nomad_Olive @TheBaton2 @DCIPalestine I know no Jews whoever murdered any Palestinians personally but I have over 80 members in my family who were killed by Nazis.... I hope you lose your hate and stop lying and playing games it's disgusting have a nice life
1.46729e+18,@EmCohen_ Yeah you seem to not understand that Jews can support the state of Israel whilst still not agreeing with all of its policies. Ya know kinda like you can be a proud American while still vehemently criticising it s systemically racist institutions. Twat
1.46124e+18,"Like many Jews in Germany, Frank Liebermann's family was desperate to find refuge in America. His father submitted paperwork to obtain a visa, then waited and waited. Watch Frank live today at 1 p.m. ET to learn how a box of candy and 100 German marks helped pave the way."
1.4329e+18,@NavaneethanS17 Bible comprises of two books both written by some men! Old testament for Jews and New testament for Christians. New testament contains sayings of Jesus. But probably the Jesus character was created by Bible writers and not a real life person.
1.43924e+18,"Are the unjabbed going to be rounded up and taken away, like the Germans did to the Jews at some stage in the none too distant future?"
1.43491e+18,"@Celesteverdade @Designsage @MichaelDeLauzon And understand how Hitler got ordinary Germans to support his agenda. Now substitute unvaccinated for Jews.  I'm vaccinated but will never support the agenda I'm seeing in the media and government against unvaccinated.

https://t.co/IcJbrABCCK"
1.47685e+18,"@Pepe_SZN22 @elderofziyon Jewish civilization is a counterculture running across the length of history, questioning empires &amp; institutions intolerant of such challenges, from polytheistic Greeks &amp; Romans to messianic Christians.  These sought to stamp out dissent by exiling/killing free-thinking Jews"
1.45318e+18,@ChrisiDoo222 @komonews You know when people ask how could the German people just stand by and let the Gov round up the Jews? Chrisi answers it for us all right here https://t.co/nm7qNHjncn
1.43324e+18,RT @EMadsWasHere: @drjodypalmer @RebbeSMZ This law inhibits Jews' ability to practice our religion.
1.46136e+18,"@SykesCharlie How comforting to know he s made a point of categorizing  good Jews  and  bad Jews . For a minute, I thought there might be some anti-Semitism mixed in with the blatant Islamophobia."
1.43459e+18,@FabricantSock @Mousssa_1 @Seaofajna @v9sWK8UpJLeyHEM @turtlecoal @masrxya @Eazydee1415 @kemetnubiakamp @justapharaoh @Moe_APHG @notamoreye @bintgenda @A_uni98 @you33ef1 @MoSaliem @OmarEG66 @_mlk74 @Youssef29463130 @GrannyCoyBundy @cheybennis @TheDevilsBaby__ @farka01kuti @Mansamu14119596 @JaKingAce25 Is it also  cultural appropriation  if i m going to show you modern Jews in Israel who admitted the Hebrews were black?
1.44314e+18,So now you will rush to help Jews when they are attacked?
1.43478e+18,"@Abel_Balb0 @LewisF1AV @IDF You that i can do the same thing right? Finding some photos,use chip editing software and use arabs shooting jews and call them terrorists. Try something original and authentic,not crap from class D websites and stop bullshitting!"
1.4607e+18,"For some reason, the Zionist Jews are very angry with me ....

I must have done something very right....?????? https://t.co/OyHtroi8kC"
1.47189e+18,Everything you know about American Jews is wrong.
1.45521e+18,"@JoyceWhiteVance Very distressing but not surprising considering the hate ginned up by Republicans over the past few years.  It was inevitable, despite how profoundly distressing it is.  Jews have always been targets."
1.43629e+18,"@LindaRo03126195 @BillEbrill I shared them from elsewhere yeah, a lot of fake tweets were floating about but the only one I have saw in the last few days that I know to be fake is the one about Jews.. there's also this review - https://t.co/Jd3JgcBfPY"
1.44149e+18," We reject the hypocrisy in some quarters of Iraq that speaks kindly of Iraqi Jews while denigrating their Israeli citizenship and the Jewish state, which granted them asylum.  A truly remarkable call by an Arab to join a  growing community of peace .  https://t.co/ceMnkOf9MR"
1.46061e+18,RT @ezralevant: The Austrian police hunt for the unvaccinated. Look in the attics   that s where the Jews hid.  https://t.co/cWjNvg8Txa
1.44656e+18,"I m a little too old to ever be one of the cool Jtwitter Jews, and a little too young to be one of the wise political aunties. But my uninteresting in between status means I can watch all the drama and bitchy subtweeting unnoticed."
1.45706e+18,"Just because Jews were ethnically cleansed by invaders, foreign colonialists such as 7thC Arabs, &amp; Arabs who were migrants AFTER the Jews cleared the land, does not mean Jews aren t indigenous!

STOP ?? YOUR LIES!
STOP ?? ANTISEMITISM!
STOP ?? TROLLING &amp; INSULTING JEWS! https://t.co/yAls8ElAWF"
1.44303e+18,Imagine having a Jewish last name only disrespect my family experience into this only to do a Holocaust inversion and with ignoring te fact that Jews are indigenous to the land https://t.co/kL0GIn42So
1.45589e+18,"Calling Blacks, Jews and Latinos (and any other minorities) who didn t vote your way  white supremacists  is an unhinged strategy. Lunatics"
1.4757e+18,"Yemeni Jews are known for being experts in metalwork and silversmithing, their work is considered among the best in the world for its quality and attention to detail.
Pictures by Jodi Cobb, Jerusalem. https://t.co/NQuKAxqElf"
1.46609e+18,"also, i surprised myself by starting to get into Lana Del Rey??

and i continued to listen to Japanese Breakfast, the Donut County soundtrack, Courtney Barnett, Caroline Polachek, the Silver Jews, MF Doom etc etc"
1.47286e+18,"No mention in the MSM, Jews are under threat in the
UK, and no one gives a damn.

Vile London Gang Carries Off 10-Year-Old-Jewish Boy Walking Back from School - @IsraelVideos https://t.co/SK753q1VTY"
1.44878e+18,"@MorlockP More proof that the Nazis believed in a master race and that race was the Jews, heh"
1.45558e+18,"2 November 1917. British Foreign Secretary, A.J. Balfour, supported a  national home  for the Jews of Palestine. (known as  The Balfour Declaration ). https://t.co/wMWxoQen69"
1.44707e+18,"@Rukha_Salman @OmarAKilic @Assimalhakeem Take a deeper look on5:57 those who ridiculed, not every non-muslim ridicule and in the aaya jews and Christians are mentioned, then what abt ppl of other religion, this is clearly manifest tht Allah is talking about the ppl of rejected deen and didn't followed prophet at thttime"
1.46277e+18,"@SaraWithoutHs @MairavZ @matthewteller I was born here, as many of us did. It took a while but I wrapped my head around how vicious the Zionist regime is and what it does to people, including Jews.
If you don't need me as an ally, that's  fine. There are many other Palestinians who do.
But why would you target me?"
1.45241e+18,"Unlike Swedes who did colonize foreign places, Jews have always had a constant presence in the land of Israel and even Jews in the diaspora retain genetic and cultural connections to the land and haven't fully assimilated. 
Also: https://t.co/oModf21NBK"
1.46794e+18,@Dof_pop @CivEkonom @APFactCheck @AP The excuse for rounding up Jews was that they spread Typhus. Australia already has mandatory  Quarantine Camps  Austria and Canada are already denying essential goods to those not vaccinated. Nuremberg says that people like you who coerce others are just as complicit. https://t.co/VWDw27AwQ3
1.46467e+18,The early church went  from house to house testifying to Jews &amp; also to Greeks repentance toward God &amp; faith toward the Lord Jesus Christ Ac20..Not many do that anymore-very few churches have witness training for their people-no wonder we don t turn our world upside down!
1.4559e+18,"""Freedom of religion"" is popularly viewed as a ""Western value,"" but evidence from the 7th century shows that it has deep roots in the Islamic tradition. For example, while serving as a leader in Medina, Prophet Muhammad allowed Jews &amp; Christians to openly practice their faith."
1.44403e+18,"RT @CraigUmniy: @patriottakes Yeah, remember how the Nazis tried to make the Jews get life-saving medication and they refused?"
1.46253e+18,"I say this to Israel-haters. You won t listen but I ll say it anyway. I promise that Jews aren t going anywhere. There could be a Palestinian state next to Israel but never no Israel. You just don t understand who we are, our history, our inner world. We re not going anywhere."
1.46358e+18,"Brilliant article @JewishNewsUK, @UJS_UK @UJS_PRES but the example of uniquely snubbing Jews is set for the students by the academics @ucu @BristolUni https://t.co/fRbjgjoGCB"
1.45647e+18,@sentient_bees Bruh jews like to fuck. The sizes of the Hasidic families are tangible evidence LOL
1.47047e+18,"The greatest book on the Holocaust is the 3 part Destruction of the European Jews by Raul Hillberg

The best documentary is this 8 parter with same name 

Next time #antivaxxer tells you taking a vax or wearing mask is like #holocaust point them to these

https://t.co/MHevxVsZZl"
1.46584e+18,@TheTNHoller She needs to be asked her thoughts on Jews and Catholics.
1.44957e+18,"Hitler published a list of Jewish crimes to imply all Jews were criminals.

Trump published a list of immigrant crimes to imply all immigrants are criminals. https://t.co/BaKPCVIXNw"
1.45091e+18,"@KirstenFeldges @alfa2wojtek @EP_President @EU_Commission And fun fact: some Nobel prices are actually Jewish not German. Those Jews who Germans did not perceive as human beings but as pests. And they Germans come and say  we had Nobel prizes . 

Dear lady- you are such a typical German that you cannot be more."
1.46084e+18,RT @ezralevant: The Austrian police hunt for the unvaccinated. Look in the attics   that s where the Jews hid.  https://t.co/cWjNvg8Txa
1.44936e+18,"John 18:36 
Jesus answered,  My kingdom is not of this world. If My kingdom were of this world, then My servants would fight, that I would not be handed over to the Jews. But now My kingdom is not from here. "
1.45672e+18,@JackPosobiec Nazis did the Jews how the Jews have done human kind for centuries. Jews are martyrs at their own hand by their own people
1.43621e+18,"@savedemocracy24 @vivichi56 @demonhunter023 @colmmacn @Yuval16499776 @Saedproblematic @Charlesz08701 @RashidaTlaib @IlhanMN ""...millions of Jews in Gaza?"" ????

Dude, come on   *slight* exaggeration! ?????????

They evicted 8k Israelis frm 21 settlements inside Gaza, &amp; each family got &gt;$200k to resettle elsewhere. (Which was actually a sweet deal bc they could move somewhere they'd find more desirable.) ??"
1.45518e+18,@AdinHaykin1 @lucius_steele Well he retweets this shit too so I am not surprised that he thinks that Jews pray by massacre. https://t.co/bcYgSgB77q
1.46244e+18,"Brazilian journalist says Brazil would need to kill Jews to grow economy
Journalist Jose Carlos Bernardi s remarks provoked an outcry by critics who accused him of inciting violence and repeating anti-Semitic stereotypes about Jews and wealth. https://t.co/0yWIzfjCCy"
1.43462e+18,"Matthew Cronjager planned to build a weapons storage bunker for attacks on Jews, Muslims, gay people and the government.
(No mention of his religion) https://t.co/XWBoKxKNJM"
1.46351e+18,This is how it works. Always has. It s how Hitler whipped up hatred of the Jews. It s dehumanising. It s very dangerous. https://t.co/ild9b94IUj
1.46226e+18,@wahlstedt007 As a German you should remember that armed force was required to stop your country from killing all the Jews and taking over the world.
1.45667e+18,@ChaplainheArt Why do Christians ignore the fact that Jesus was a JEW? He only preached to Jews and always maintained Jewish traditions. They should read their historical bible.
1.45398e+18,"Between July 1942 and September 1943, approximately 900,000 Jews and 2,000 Roma were murdered at the Treblinka death camp. This tile is some of the only remaining physical evidence of its existence. IWM Curator, Lauren Willmot tells its story.

Watch: https://t.co/3IAYwTeMAP https://t.co/24VBrxmsFv"
1.43305e+18,"27 August 1943 | A transport of 205 Jews deported from a slave labor camp ""M rkische Stahlform-Werke"" in Eberswalde arrived at #Auschwitz. All were murdered in a gas chamber after the selection."
1.43607e+18,"What if I told you that in 5782, there are  Black Jews  who aren t Ethiopian.  We are not a myth or imaginary."
1.44783e+18,"@AuschwitzMuseum 1/n At the start of 1943, most of the jews were already deported &amp; murdered. Still, there were about 8000 jewish men in Berlin that worked as a forced labour for factories of War s importance. Due to the use of forced labours from occupied territories, the Nazi s considered to be"
1.45291e+18,"When Gaza was attacked, 
#NetRight was told on the net'
""Netouyo defends Israel! 
Netouyo's parent Jews!"". 

It's incoherence !
#?????#?????"
1.47338e+18,RT @MichaelBalcom1: Jesus of Nazareth King of the Jews...The Sorrowful Mysteries https://t.co/Lx4fzf64CJ
1.46852e+18,8 December 1941 | The first group of Jews were deported &amp; murdered in mobile gas chambers in Kulmhof (Che?mno). The first German Nazi extermination camp began its operation. Learn more: https://t.co/lsrWSaQI9b https://t.co/PRjd524UUi
1.45804e+18,@jasonh123456 @nypost Lack of empathy in everyone who has taken that poison shot. The vaxxed are the new Nazis and us unvaxxed are the Jews.
1.47003e+18,"On this day in 1941, Hitler directs his top officials to draw up plans for the extermination of all Jews in Europe. Joseph Goebbels, who is present for the meeting, records the details in his diary: ""The F hrer has decided to make a clean sweep."" https://t.co/E6l1iqpCtz"
1.46162e+18,RT @DavidHirsh: Here's a sociology professor warning Muslims not to make chicken soup with Jews. Because he knows what they're really up to.
1.45231e+18,"AMERICA MOST WANTED
The Patriot Bureau of Investigation (PBI) confirmed that the FBI drug dealer William Zois is killing Senior Citizens with Toxic gasses so that he can steal their bank accounts. He is playing the role of Gestapo Himmler who killed 6 million Jews in Auschwitz. https://t.co/aBFs4Qz02J"
1.46097e+18,@CampbellCole1 @ZubyMusic Holocaust survivor equates how the Nazis treated jews to how western governments today treat the unvaccinated. https://t.co/7HThjr5iZx
1.43346e+18,"@ProfSunnySingh The nazis did not campaign for the jews to have the same rights as them but only objected to their claim the old testament was the true version of History.
""Trans-exclusionary"" people do support trans rights but object to the single-sided rewriting of biology books...
Idiot."
1.44969e+18,"France had a Nazi war criminal police chief that oversaw a massacre of Algerians &amp; also sent Jews to their deaths, but the anti-arab racism was covered up, to some degree including by the left!?
https://t.co/jpLfyKF8mG"
